"Year","x","nWx","nNx_total","nLx","B"
1949,40,1066068.39,2108573.03,92391,28108.95
1949,41,1039415.7,2062158.39,92099,18437.01
1949,42,1013654.44,2015126.29,91783,14211.3
1949,43,988661.23,1967807.97,91440,8734.01
1949,44,964688.71,1922202.95,91067,4962.23
1949,45,943356.05,1882829.57,90662,2696.56
1949,46,920332.83,1837904.3,90222,1268.62
1949,47,903406.34,1804729.3,89747,592.22
1949,48,889498.59,1777498.72,89239,314.65
1949,49,872607.77,1743506.07,88697,189.39
1949,50,856710.24,1712523.02,88119,79.46
1949,51,841447.1,1682370.85,87505,40.91
1949,52,821587.73,1644529.06,86850,19.27
1949,53,799371.5,1602220.8,86148,8.32
1949,54,778143.27,1560640.47,85394,2.35
1949,55,755964.16,1514715.09,84585,0
1949,56,734134,1472427.87,83716,NA
1949,57,711483.48,1428498.79,82784,NA
1949,58,688934.32,1384677.91,81787,NA
1949,59,664506.18,1337141.48,80719,NA
1949,60,636662.72,1283516.69,79573,NA
1949,61,613933.14,1237314.94,78343,NA
1949,62,594750.91,1194598.39,77030,NA
1949,63,577516.95,1153081.44,75634,NA
1949,64,561278.58,1113158.16,74151,NA
1949,65,546933.81,1077183.29,72581,NA
1949,66,527794.97,1031647.1,70919,NA
1949,67,503165.11,978529.62,69153,NA
1949,68,473069.77,916977.74,67265,NA
1949,69,443076.83,856450.65,65243,NA
1949,70,410578.98,791774.23,63076,NA
1949,71,375978.66,724098.02,60746,NA
1949,72,345287.48,663393.33,58249,NA
1949,73,319408.17,611310.49,55606,NA
1949,74,292977.02,558342.76,52830,NA
1949,75,265652.95,504007.54,49909,NA
1949,76,241893.34,456653.26,46864,NA
1949,77,219187.84,411473.76,43735,NA
1949,78,197850.63,369052.19,40559,NA
1949,79,177548.37,328964.75,37372,NA
1949,80,164385.17,296444.63,34265,NA
1949,81,142329.03,254753.69,31229,NA
1949,82,122908.73,218476.48,28205,NA
1949,83,103636.22,182887.3,25211,NA
1949,84,85114.08,148761.63,22238,NA
1949,85,69526.44,120249.34,19319,NA
1949,86,57572.33,98730.54,16542,NA
1949,87,48214.09,81835.97,13999,NA
1949,88,39795.85,66764.54,11731,NA
1949,89,31216.63,51801.51,9710,NA
1949,90,23291.23,38195.61,7894,NA
1949,91,17321.85,28041.2,6290,NA
1949,92,12971.9,20717.61,4930,NA
1949,93,9522.82,15089.58,3812,NA
1949,94,6735.48,10660.21,2902,NA
1949,95,4627.45,7301.31,2166,NA
1949,96,3166.19,4958.72,1580,NA
1949,97,2195.5,3410.3,1128,NA
1949,98,1610.37,2507.01,787,NA
1949,99,1237.07,1923.66,537,NA
1949,100,871.84,1349.04,357,NA
1949,101,567.77,879.75,232,NA
1949,102,378.88,586,147,NA
1949,103,258.98,402.08,91,NA
1949,104,181.44,281.66,55,NA
1949,105,125.91,195.75,32,NA
1949,106,82.37,130.52,18,NA
1949,107,53.59,86,10,NA
1949,108,37.42,60,6,NA
1949,109,27.47,43.43,3,NA
1949,110,75.83,111.2,3,NA
1950,0,1564477.3,3189894.65,97675,NA
1950,1,1604567.42,3282101.17,97141,NA
1950,2,1698492.58,3454930.72,96980,NA
1950,3,1778100.87,3617160.2,96879,NA
1950,4,1379759.55,2819382.52,96798,NA
1950,5,1330687.46,2710346.73,96732,NA
1950,6,1344641.1,2738405.56,96675,NA
1950,7,1397829.45,2855866.75,96625,NA
1950,8,1258452.57,2560434,96578,NA
1950,9,1180131.16,2399155.29,96533,NA
1950,10,1142338.28,2329504.01,96490,NA
1950,11,1118934.15,2281540.85,96450,NA
1950,12,1101864.38,2243476.76,96410,3.21
1950,13,1067352.82,2169674.36,96368,294.73
1950,14,1058635.49,2151160.56,96320,4730.93
1950,15,1051532.09,2122475.79,96265,14214.25
1950,16,1023961.64,2066354.52,96201,37921.35
1950,17,1045796.3,2110473.23,96129,75004.37
1950,18,1069922.75,2103526.74,96051,123151.72
1950,19,1097622.75,2157141.82,95969,169900.88
1950,20,1121934.24,2188439.59,95882,203585.6
1950,21,1148136.91,2230416.9,95792,218264.57
1950,22,1163991.77,2250580,95697,233173.91
1950,23,1201452.75,2329185.08,95599,241956.65
1950,24,1215647.86,2360603.82,95496,236026.36
1950,25,1228647.23,2392510.1,95389,234659.22
1950,26,1260746.41,2459088.53,95278,219781.94
1950,27,1273091.14,2487403.78,95164,201009.56
1950,28,1236621.68,2409097.35,95044,193156.28
1950,29,1242898.57,2425939,94918,174896.7
1950,30,1227381.93,2395306,94787,158232.62
1950,31,1191680.05,2328516.03,94649,126572.07
1950,32,1164414.73,2269971.77,94500,119960.74
1950,33,1171472.81,2288494.37,94341,101862.41
1950,34,1169782.8,2288864.47,94172,92130.18
1950,35,1162732.32,2274150.22,93991,80671.24
1950,36,1164856.93,2281124.35,93796,68836.72
1950,37,1155395.05,2265724.33,93586,56892.03
1950,38,1139298.98,2238375.69,93360,49109.86
1950,39,1109420.35,2187222.91,93115,38390.07
1950,40,1078226.19,2130176.18,92848,29098.53
1950,41,1056751.91,2095849.99,92559,17914.04
1950,42,1033204.88,2053484.25,92247,14551.77
1950,43,1006853.83,2003690.31,91911,8606.47
1950,44,982257.13,1955213.78,91549,4750.43
1950,45,962808.7,1917609.87,91161,2606.08
1950,46,932259.64,1858494.28,90743,1171.83
1950,47,913891.79,1823302.24,90291,513.81
1950,48,899424.7,1796814.13,89806,258.4
1950,49,870097.74,1736820.75,89280,155.24
1950,50,863774.79,1723707.72,88713,68.12
1950,51,854032.82,1703213.79,88108,36.35
1950,52,833459.79,1663037.69,87460,17.67
1950,53,807839.53,1613163.23,86763,7.81
1950,54,788350.59,1576108.7,86016,2.25
1950,55,769725.31,1539354.31,85221,0
1950,56,746497.86,1494484.23,84373,NA
1950,57,724731.8,1452151.98,83465,NA
1950,58,708403.76,1420417.77,82496,NA
1950,59,685951.13,1376206.67,81461,NA
1950,60,650320.9,1306129.71,80338,NA
1950,61,626687.55,1259633.66,79119,NA
1950,62,608846.44,1221401.73,77812,NA
1950,63,590096.73,1177837.63,76418,NA
1950,64,571962.38,1133787.93,74932,NA
1950,65,558853.54,1099055.81,73359,NA
1950,66,545766.85,1063265.88,71706,NA
1950,67,526950.43,1019834.78,69970,NA
1950,68,494368.91,952442.28,68122,NA
1950,69,462713.11,889886.62,66137,NA
1950,70,426997.67,819331.19,64003,NA
1950,71,390316.8,748153.83,61698,NA
1950,72,353907.58,677461.78,59206,NA
1950,73,327900.31,625284.53,56554,NA
1950,74,301516.61,572156.62,53771,NA
1950,75,277834.99,525054.13,50869,NA
1950,76,252523.78,474942.39,47856,NA
1950,77,228183.25,426910.8,44739,NA
1950,78,206612.03,384169.66,41552,NA
1950,79,184889.88,341398.63,38323,NA
1950,80,174014.72,312353.61,35159,NA
1950,81,149804.85,266967.02,32051,NA
1950,82,128438.22,227085.31,28916,NA
1950,83,109831.12,192807.72,25820,NA
1950,84,91495.51,159408.56,22805,NA
1950,85,73991.91,127574.43,19878,NA
1950,86,59542.49,101540.4,17072,NA
1950,87,48688.3,82350.99,14461,NA
1950,88,40414.55,67687.85,12122,NA
1950,89,33065.37,54749.88,10077,NA
1950,90,25506.99,41767.01,8273,NA
1950,91,18600.07,30081.45,6645,NA
1950,92,13522.55,21579.31,5193,NA
1950,93,9961.67,15685.37,3965,NA
1950,94,7198.89,11264.36,2974,NA
1950,95,4986.06,7807.82,2201,NA
1950,96,3374.13,5269.02,1605,NA
1950,97,2297.1,3556.13,1145,NA
1950,98,1612.65,2476.12,798,NA
1950,99,1215.78,1879.98,543,NA
1950,100,908.38,1403.6,361,NA
1950,101,606.77,930.22,234,NA
1950,102,391.16,602.41,148,NA
1950,103,266.52,409.93,91,NA
1950,104,188.12,290.83,55,NA
1950,105,136.67,211.71,32,NA
1950,106,98.88,153.61,18,NA
1950,107,66.6,105.83,10,NA
1950,108,44.32,71.46,5,NA
1950,109,32.09,51.64,3,NA
1950,110,97.73,146.11,3,NA
1951,0,1623527.82,3305829.07,97698,NA
1951,1,1620534.99,3313237.21,97163,NA
1951,2,1690208.19,3437311.5,96990,NA
1951,3,1719750.33,3499029.02,96886,NA
1951,4,1764916.75,3608595.5,96809,NA
1951,5,1359008.88,2768495.17,96741,NA
1951,6,1335226.34,2718835.95,96678,NA
1951,7,1351519.02,2763049.58,96625,NA
1951,8,1399296.81,2848753.83,96582,NA
1951,9,1262552.75,2569884.1,96544,NA
1951,10,1199958.12,2447215.84,96507,NA
1951,11,1143440.47,2330076.43,96471,NA
1951,12,1121081.85,2284533.92,96434,3.28
1951,13,1102483.06,2242814.27,96395,298.14
1951,14,1070923.18,2174811.06,96350,4791.72
1951,15,1047444.76,2108902.31,96298,14900.89
1951,16,1055755.78,2128969.15,96237,40771.18
1951,17,1023903.08,2065579.48,96169,78646.29
1951,18,1043364.58,2048666.92,96094,129487.59
1951,19,1062920.02,2074819.99,96013,180689.39
1951,20,1099346.15,2117095.58,95930,214572.91
1951,21,1133733.88,2164949.7,95844,238444.38
1951,22,1140077.48,2155125.8,95754,242423.96
1951,23,1187399.4,2257105.31,95661,254699.18
1951,24,1205320.52,2308672.46,95564,250509.3
1951,25,1205773.72,2331310.79,95462,241242.31
1951,26,1249901.72,2433039.78,95356,234562.94
1951,27,1281988.18,2505665.67,95247,215444.13
1951,28,1227043.06,2384398.32,95131,200417.06
1951,29,1248985.8,2430753.67,95009,182213.53
1951,30,1261144.81,2456055.29,94884,167847.38
1951,31,1221753.19,2385110.98,94752,143365.05
1951,32,1173963.57,2281863.73,94608,122946.42
1951,33,1184677.72,2308311.19,94454,109018.88
1951,34,1185638.71,2318528.96,94291,94955.16
1951,35,1169091.05,2286454.92,94116,83408.96
1951,36,1172633.22,2295893.67,93928,72103.12
1951,37,1168597.56,2290930.01,93726,59757.8
1951,38,1158139.25,2272788.13,93509,50825.27
1951,39,1129636.05,2224890.17,93272,39231.01
1951,40,1089580.79,2148581.61,93010,30032.12
1951,41,1070749.56,2120108.49,92724,19841.83
1951,42,1053792.59,2091183.33,92417,14438.25
1951,43,1029061.73,2044668.24,92088,8946.54
1951,44,1003223.18,1993232.91,91737,5075.12
1951,45,987058.26,1960267.47,91365,2593.64
1951,46,952492.32,1893580.85,90968,1271.79
1951,47,932243.98,1855921.11,90537,516.73
1951,48,919690.18,1836182.55,90072,266.37
1951,49,873145.7,1742039.01,89556,118.17
1951,50,866424.83,1727067.87,88985,82.25
1951,51,865909.1,1724238.02,88371,50.9
1951,52,845224.02,1683597.32,87712,25.28
1951,53,812534.1,1618713.65,86998,10.78
1951,54,792351.26,1579590.72,86231,3.03
1951,55,779828.62,1555250.67,85422,0
1951,56,757289.17,1511708.8,84569,NA
1951,57,736103.14,1470262,83662,NA
1951,58,728847.7,1456042.58,82706,NA
1951,59,712509.03,1423239.31,81699,NA
1951,60,667849.52,1334499.6,80606,NA
1951,61,639897.49,1279612.52,79410,NA
1951,62,626423.2,1250802.76,78128,NA
1951,63,607703.58,1208666.67,76762,NA
1951,64,584458.78,1156336.83,75293,NA
1951,65,569996.63,1119237.44,73723,NA
1951,66,560747.07,1090143.43,72071,NA
1951,67,547053.94,1056048.45,70349,NA
1951,68,513628.48,985847.46,68526,NA
1951,69,481595.75,922451.93,66574,NA
1951,70,444144.11,848611.68,64484,NA
1951,71,406325.8,775480.19,62232,NA
1951,72,365299.94,696900.26,59787,NA
1951,73,338094.16,642783.74,57166,NA
1951,74,310295.08,586776.43,54398,NA
1951,75,288943.4,544209.16,51504,NA
1951,76,263775.22,494489.94,48500,NA
1951,77,237738.03,443311.93,45375,NA
1951,78,215733.18,399557.12,42167,NA
1951,79,193386.18,355464.89,38915,NA
1951,80,179697.1,321675.39,35707,NA
1951,81,158761.74,281702.64,32570,NA
1951,82,135196.16,238051.62,29420,NA
1951,83,114620.55,200120.53,26260,NA
1951,84,96951.23,168008.62,23156,NA
1951,85,79699.05,136980.23,20165,NA
1951,86,63584.84,108055.61,17366,NA
1951,87,50474.38,84791.04,14778,NA
1951,88,40821.5,68054.09,12427,NA
1951,89,33588.64,55418.41,10324,NA
1951,90,26983.08,44006.04,8364,NA
1951,91,20421.84,32962.37,6661,NA
1951,92,14589.66,23239.08,5264,NA
1951,93,10372.31,16297.11,4082,NA
1951,94,7491.12,11638.65,3081,NA
1951,95,5291.86,8193.87,2266,NA
1951,96,3624.06,5608.78,1651,NA
1951,97,2420.13,3749.94,1177,NA
1951,98,1647.96,2538.11,820,NA
1951,99,1179.04,1804.66,558,NA
1951,100,873.46,1347.77,370,NA
1951,101,636.07,972.98,240,NA
1951,102,423.06,642.09,151,NA
1951,103,271.92,416.64,93,NA
1951,104,192.64,295.12,56,NA
1951,105,142.7,220.19,33,NA
1951,106,108.74,168.51,19,NA
1951,107,82.48,128.33,10,NA
1951,108,57.28,91.41,6,NA
1951,109,38.98,63.2,3,NA
1951,110,124.27,189.39,3,NA
1952,0,1675707.19,3412996.06,97700,NA
1952,1,1677960.86,3427946.32,97171,NA
1952,2,1698369.52,3453341.35,97002,NA
1952,3,1709053.62,3475725.05,96896,NA
1952,4,1708135.8,3490882.1,96812,NA
1952,5,1742072.42,3550287.18,96743,NA
1952,6,1361914.79,2773308.51,96682,NA
1952,7,1341901.82,2741712.95,96626,NA
1952,8,1350373.74,2749376.88,96579,NA
1952,9,1401975.29,2855776.17,96541,NA
1952,10,1281729.93,2615977.83,96505,NA
1952,11,1201035.27,2447488.57,96468,NA
1952,12,1145337.19,2332443.73,96427,3.36
1952,13,1120061.75,2280125.35,96383,296.43
1952,14,1107379.55,2250630.95,96334,4738.33
1952,15,1056886.88,2125433.54,96278,14171.18
1952,16,1055781.22,2125836.46,96214,40232.77
1952,17,1058647.63,2136473.99,96144,80119.13
1952,18,1023314.35,2008515.67,96068,127188.2
1952,19,1036456.75,2009518.78,95987,176866.42
1952,20,1065740.58,2016724.52,95905,213953.39
1952,21,1111099.63,2078447.21,95822,238252.85
1952,22,1122556.72,2077361.02,95737,252095.64
1952,23,1164771.64,2169183.13,95649,254576.65
1952,24,1189167.89,2245089.34,95558,254602.67
1952,25,1191203.83,2290140.97,95461,245938.17
1952,26,1230517.12,2394489.91,95360,237435.86
1952,27,1273410.25,2492412.82,95255,225275.12
1952,28,1227846.58,2388465.33,95144,208955.33
1952,29,1239221.56,2407724.33,95026,187747.62
1952,30,1269553.64,2467992.34,94905,175917.28
1952,31,1255927.69,2449511.1,94779,151437.6
1952,32,1200444.93,2330586.59,94643,138345.73
1952,33,1197763.55,2327908.82,94494,112594.51
1952,34,1200199.14,2342298.64,94336,101749.35
1952,35,1181791.33,2310437.03,94165,85495.66
1952,36,1178754.5,2306953.9,93981,73953.66
1952,37,1176524.24,2305429.28,93783,63589.1
1952,38,1166792.97,2287406.28,93571,53733.14
1952,39,1145476.31,2252708.42,93340,41952.86
1952,40,1108043.61,2181308.53,93088,30388.84
1952,41,1083343.25,2140544.4,92813,20050.31
1952,42,1067642.19,2113676.17,92516,15887.26
1952,43,1051138,2084110.22,92199,9070.99
1952,44,1027238.98,2036881.55,91859,5194.3
1952,45,1009929.42,2000852.46,91496,2733.31
1952,46,977638.87,1937927.72,91106,1303.58
1952,47,954915.39,1895760.09,90683,528.64
1952,48,941840.19,1876679.68,90226,274.33
1952,49,891831.19,1778304.04,89723,168.2
1952,50,870182.19,1733717.18,89166,85.07
1952,51,868807.74,1728519.65,88567,47.35
1952,52,856524.06,1704296.1,87930,23.1
1952,53,822147.77,1635791.79,87242,9.9
1952,54,795925.22,1583544.75,86497,2.78
1952,55,785148.79,1561301.73,85704,0
1952,56,767612.68,1526885.32,84867,NA
1952,57,748282.1,1488739.19,83977,NA
1952,58,744266.36,1480687.22,83039,NA
1952,59,734474.45,1459952.79,82056,NA
1952,60,693597.82,1378221.2,80999,NA
1952,61,658855.42,1309483.64,79840,NA
1952,62,642166.61,1274378.77,78590,NA
1952,63,626526.02,1239115.35,77255,NA
1952,64,601973.28,1186102.34,75821,NA
1952,65,582281.96,1140861.61,74275,NA
1952,66,571268.07,1109268.03,72636,NA
1952,67,560273.43,1080148.64,70923,NA
1952,68,530564.61,1016769.78,69118,NA
1952,69,499243.81,953833.07,67190,NA
1952,70,461241.34,878161.65,65124,NA
1952,71,423086.17,804256.74,62895,NA
1952,72,380700.8,723564.29,60475,NA
1952,73,350221.94,663891.47,57869,NA
1952,74,320321.15,604098.23,55102,NA
1952,75,298238.19,559922.45,52203,NA
1952,76,274237.8,512408.17,49207,NA
1952,77,248649.53,462217.11,46114,NA
1952,78,225021.1,415119.56,42945,NA
1952,79,202216.37,369911.32,39737,NA
1952,80,185660.59,331932.17,36563,NA
1952,81,164129.91,290349.33,33442,NA
1952,82,143821.99,252120.35,30342,NA
1952,83,120983.34,210379.69,27236,NA
1952,84,101234.14,174525.52,24114,NA
1952,85,84532.94,144676.72,21055,NA
1952,86,68727.47,116593.79,18172,NA
1952,87,54149.77,90713.93,15512,NA
1952,88,42458.06,70330.31,13101,NA
1952,89,33899.85,55703.29,10909,NA
1952,90,27239.65,44298.18,8876,NA
1952,91,21583.11,34759.1,7099,NA
1952,92,16145.94,25722.68,5596,NA
1952,93,11283.55,17731.19,4342,NA
1952,94,7871.75,12232.17,3334,NA
1952,95,5546.72,8522.25,2502,NA
1952,96,3863.75,5901.73,1830,NA
1952,97,2608.03,3991.73,1308,NA
1952,98,1716.47,2637.43,914,NA
1952,99,1184.14,1804.06,624,NA
1952,100,826.61,1252.7,415,NA
1952,101,593.8,916.48,269,NA
1952,102,448.87,686.24,170,NA
1952,103,299.89,454.93,105,NA
1952,104,193.92,298.93,63,NA
1952,105,145.52,224.21,37,NA
1952,106,114.5,177.73,21,NA
1952,107,91.85,143.22,12,NA
1952,108,72.8,113.9,6,NA
1952,109,51.93,83.4,3,NA
1952,110,157.6,244.55,3,NA
1953,0,1736352.09,3536514.82,97794,NA
1953,1,1724177.39,3521153.09,97310,NA
1953,2,1747061.14,3551692.56,97160,NA
1953,3,1713726.23,3484176.74,97062,NA
1953,4,1699589.4,3470756.53,96983,NA
1953,5,1689771.06,3443031.72,96920,NA
1953,6,1744261.26,3553013.79,96870,NA
1953,7,1368847.75,2795654.61,96825,NA
1953,8,1338709.97,2725655.53,96781,NA
1953,9,1351990.27,2754241.56,96744,NA
1953,10,1421926.45,2902709.38,96710,NA
1953,11,1283067.52,2616492.2,96677,NA
1953,12,1203027.82,2449946.01,96642,3.66
1953,13,1142927.41,2324746.17,96602,314.93
1953,14,1126886.12,2291768.66,96556,5003.06
1953,15,1093445.33,2203213.96,96505,14927.84
1953,16,1062085.58,2135974.56,96446,41145.65
1953,17,1059014.2,2133352.55,96381,82651.69
1953,18,1058616.89,2082452.36,96312,136512.83
1953,19,1015494.93,1970648.6,96239,181124.16
1953,20,1039586.58,1953263.59,96163,216207.38
1953,21,1077023.23,1992152.58,96088,238705.26
1953,22,1101643.68,2025245.92,96011,250229.48
1953,23,1145237.96,2125203.3,95933,265471.65
1953,24,1166053.02,2192801.35,95852,251214.53
1953,25,1176357.3,2259452.29,95766,248864.03
1953,26,1216086.76,2371032.15,95676,237133.59
1953,27,1252085.48,2455814.26,95582,222940.53
1953,28,1224892.76,2388684.24,95481,210955.81
1953,29,1236760.42,2405484.96,95374,192053.76
1953,30,1257095.46,2442455.46,95261,174663.31
1953,31,1266933.62,2469412.92,95142,151032.24
1953,32,1235646.62,2399911.28,95015,142353.03
1953,33,1223917.76,2378298.48,94878,122159.6
1953,34,1212516.82,2361944.91,94731,101615.81
1953,35,1195044.31,2333068.4,94572,90231.73
1953,36,1191360.13,2331235.58,94401,75295.89
1953,37,1184631.2,2321071.02,94218,63807.69
1953,38,1169653.56,2291321.52,94018,54910.25
1953,39,1154392.07,2267478.51,93800,42202.77
1953,40,1128318.84,2217964.55,93560,31713.65
1953,41,1102447.47,2174760.41,93295,20705.96
1953,42,1077873.04,2128898.42,93007,15760.72
1953,43,1065540.72,2107790.4,92695,10026.64
1953,44,1050217.95,2079094.78,92364,5171.49
1953,45,1032251.4,2041916.54,92011,2672.84
1953,46,1000910.41,1980017.32,91631,1269.35
1953,47,978980.06,1938439.38,91221,576.61
1953,48,963333.09,1913922.09,90777,238.26
1953,49,915756.07,1822807.28,90288,100.11
1953,50,886381.1,1765054.14,89745,70.65
1953,51,870180.51,1730708.31,89153,44.54
1953,52,859596.71,1709021.68,88518,23.43
1953,53,835353.22,1660461.22,87837,10.53
1953,54,807026.17,1603607.64,87103,3
1953,55,790450.71,1568655.16,86319,0
1953,56,774435.86,1535851.46,85489,NA
1953,57,760255.43,1507124.58,84610,NA
1953,58,756595.85,1499667.18,83687,NA
1953,59,746064.55,1476702.16,82719,NA
1953,60,715675.42,1414895.24,81683,NA
1953,61,685279.9,1353967.42,80559,NA
1953,62,660159.06,1301934.43,79338,NA
1953,63,640600.14,1259175.19,78019,NA
1953,64,620365.1,1215581.73,76597,NA
1953,65,599655.68,1170322.46,75062,NA
1953,66,582546.4,1129204.71,73418,NA
1953,67,569283.35,1096401.53,71683,NA
1953,68,544600.42,1042561.47,69855,NA
1953,69,517313.94,986928.8,67918,NA
1953,70,478462.05,908581.18,65848,NA
1953,71,439877.67,832968.52,63618,NA
1953,72,398665.5,754379.89,61207,NA
1953,73,365869.16,690803.25,58620,NA
1953,74,332068.32,624356.07,55866,NA
1953,75,307297.91,575169.91,52969,NA
1953,76,283129.75,527136.73,49975,NA
1953,77,259248.03,480356.84,46896,NA
1953,78,235367.28,432737.1,43745,NA
1953,79,211247.12,384836.37,40530,NA
1953,80,193078.79,343374.27,37302,NA
1953,81,169679.77,299700.56,34079,NA
1953,82,148736.85,259825.9,30851,NA
1953,83,129131.13,223541.76,27666,NA
1953,84,107109.09,183982.58,24513,NA
1953,85,88301.7,150438.98,21404,NA
1953,86,72935.51,123194.05,18453,NA
1953,87,58641.61,98016.09,15730,NA
1953,88,45650.27,75390.41,13267,NA
1953,89,35350.12,57704.36,11086,NA
1953,90,27570.95,44699.04,9060,NA
1953,91,21810.31,35036.36,7264,NA
1953,92,17104.2,27186.89,5758,NA
1953,93,12507.7,19665.02,4441,NA
1953,94,8580.44,13320.16,3367,NA
1953,95,5848.9,8989.46,2516,NA
1953,96,4046.24,6150.86,1840,NA
1953,97,2785.23,4216.92,1316,NA
1953,98,1841.3,2794.87,920,NA
1953,99,1223.54,1857.7,628,NA
1953,100,828.71,1247.58,418,NA
1953,101,555.98,849.32,272,NA
1953,102,421.13,654.16,172,NA
1953,103,326.65,496.55,106,NA
1953,104,217.9,331.53,64,NA
1953,105,142.67,223.03,37,NA
1953,106,113.53,176.53,21,NA
1953,107,95.69,146.94,12,NA
1953,108,73.96,116.24,6,NA
1953,109,57.43,93.68,3,NA
1953,110,179.05,282.29,3,NA
1954,0,1795771.11,3657075.43,97882,NA
1954,1,1779361.71,3631813.46,97435,NA
1954,2,1783858.29,3627749.99,97295,NA
1954,3,1759671.11,3576672.87,97204,NA
1954,4,1706775.22,3483228.96,97136,NA
1954,5,1685771.45,3433139.98,97080,NA
1954,6,1691032.02,3443455.4,97031,NA
1954,7,1753372.55,3580512.67,96991,NA
1954,8,1363378.86,2776442.81,96951,NA
1954,9,1339499.36,2728939.75,96911,NA
1954,10,1370220.43,2796283.91,96876,NA
1954,11,1423756.06,2904228.84,96844,NA
1954,12,1285242.89,2619561.3,96813,4.28
1954,13,1199137.15,2438829.73,96778,368.16
1954,14,1151944.79,2340555.44,96740,5692.33
1954,15,1113430.64,2246905.49,96696,16290.16
1954,16,1095671.26,2206888.48,96647,44443.56
1954,17,1065864.12,2143141.56,96592,84550.29
1954,18,1059783.08,2076388.64,96532,138208.12
1954,19,1049870.03,2038360.58,96468,194921.37
1954,20,1019180.93,1924768.77,96400,220920.37
1954,21,1050780.17,1951199.61,96330,246168.52
1954,22,1069606.51,1978250.49,96257,258163.89
1954,23,1122535.79,2106306.97,96183,267662.48
1954,24,1146212.54,2177380.26,96107,265592.18
1954,25,1154761.83,2227156.53,96028,248046.61
1954,26,1201442.63,2347426.42,95945,239398.97
1954,27,1235969.48,2429196.54,95860,227295.47
1954,28,1209906.6,2364150.99,95768,211113.42
1954,29,1230819.06,2397732.42,95670,197448.18
1954,30,1252339.92,2437653.32,95565,182365.37
1954,31,1257477.55,2452776.69,95453,153655.35
