"Year","Cohort","x","B","PY"
1928,1874,53,0,14673.95
1928,1874,54,0,14865.26
1928,1875,52,0,15258.07
1928,1875,53,0,15504.27
1928,1876,51,0.25,15560.52
1928,1876,52,0,15818.23
1928,1877,50,0.83,16528.79
1928,1877,51,0.74,16755.31
1928,1878,49,3.28,16376.89
1928,1878,50,1.15,16726.2
1928,1879,48,13.24,17470.17
1928,1879,49,5.61,17440.99
1928,1880,47,34.77,16688.6
1928,1880,48,19.36,17428.45
1928,1881,46,95.02,17151.87
1928,1881,47,49.19,17283.79
1928,1882,45,184.52,17300.32
1928,1882,46,131.17,18086.55
1928,1883,44,305.59,18053.39
1928,1883,45,230.33,18215.2
1928,1884,43,469.08,18994.01
1928,1884,44,372,19271.26
1928,1885,42,662.53,19354.55
1928,1885,43,531.5,19259.95
1928,1886,41,797.84,19629.01
1928,1886,42,746.97,20148.25
1928,1887,40,1034.43,20439.26
1928,1887,41,893.17,20695.39
1928,1888,39,1164.23,20245.14
1928,1888,40,1111.92,20764.13
1928,1889,38,1293.61,19974.59
1928,1889,39,1225.11,20511.58
1928,1890,37,1449.03,20766.64
1928,1890,38,1398.96,20947.22
1928,1891,36,1575.74,21008.52
1928,1891,37,1562.58,21888.81
1928,1892,35,1634.41,20785.19
1928,1892,36,1642.31,21472.33
1928,1893,34,1855.5,21622.99
1928,1893,35,1772.3,22042.46
1928,1894,33,2029.83,22157.77
1928,1894,34,1967.04,22360.04
1928,1895,32,2167.24,22714.16
1928,1895,33,2165.09,23251.47
1928,1896,31,2261.4,23020.77
1928,1896,32,2238.07,23201.43
1928,1897,30,2359.37,23146.41
1928,1897,31,2320.71,23367.75
1928,1898,29,2525.13,23754.88
1928,1898,30,2493.38,24165.07
1928,1899,28,2422.45,23561.35
1928,1899,29,2536.04,23846.46
1928,1900,27,2677.15,24847.04
1928,1900,28,2622.91,25433.38
1928,1901,26,2750.49,25281.73
1928,1901,27,2769.23,25489.87
1928,1902,25,2633.36,25710.02
1928,1902,26,2791.71,25935.53
1928,1903,24,2528.67,25525.27
1928,1903,25,2594.73,25716.95
1928,1904,23,2504.9,25857.13
1928,1904,24,2572.01,26212.29
1928,1905,22,2279,26640.21
1928,1905,23,2528.61,26823.72
1928,1906,21,2069.56,27042.16
1928,1906,22,2238.91,27218.26
1928,1907,20,1763.21,27370.9
1928,1907,21,2021.65,27754.94
1928,1908,19,1305.06,27808.66
1928,1908,20,1687.95,28572.3
1928,1909,18,895.82,28589.21
1928,1909,19,1206.76,29114.06
1928,1910,17,379.56,27720.38
1928,1910,18,709.25,28376.91
1928,1911,16,147.02,27940.25
1928,1911,17,286.18,28214.66
1928,1912,15,28.65,28044.72
1928,1912,16,95.96,28699.4
1928,1913,14,5.97,27515.62
1928,1913,15,18.76,28146.07
1928,1914,13,0,27358.09
1928,1914,14,0.94,27875.38
1928,1915,12,0,25878.63
1928,1915,13,0,26954.52
1928,1916,12,0,26864.65
1929,NA,12,0,0
1929,NA,55,0,0
1929,1873,55,0,14138.24
1929,1874,54,0,14522.74
1929,1874,55,0,14718.07
1929,1875,53,0,15097.73
1929,1875,54,0,15358.36
1929,1876,52,0,15423.77
1929,1876,53,0,15681.02
1929,1877,51,0,16399.69
1929,1877,52,0,16598.14
1929,1878,50,0.74,16274.8
1929,1878,51,0,16566.54
1929,1879,49,3.61,17346.01
1929,1879,50,2.23,17324.67
1929,1880,48,12.85,16591.55
1929,1880,49,5.29,17302.94
1929,1881,47,37.63,17036.21
1929,1881,48,19.77,17169.98
1929,1882,46,76.61,17198.45
1929,1882,47,52.33,17970.7
1929,1883,45,153.31,17936.8
1929,1883,46,99.36,18103.35
1929,1884,44,274.42,18876.74
1929,1884,45,198.62,19169.22
1929,1885,43,423.73,19259.05
1929,1885,44,323.67,19163.94
1929,1886,42,585.01,19520.75
1929,1886,43,494.66,20046.16
1929,1887,41,769.2,20341.61
1929,1887,42,672.46,20598.06
1929,1888,40,963.29,20162.87
1929,1888,41,841.19,20674.33
1929,1889,39,1064.13,19889.42
1929,1889,40,1030.67,20418.16
1929,1890,38,1201.11,20671.78
1929,1890,39,1149.29,20855.12
1929,1891,37,1370.82,20915.19
1929,1891,38,1307.9,21792.16
1929,1892,36,1426.16,20681.67
1929,1892,37,1440.69,21385.23
1929,1893,35,1585.89,21534.54
1929,1893,36,1542.54,21961.02
1929,1894,34,1761.81,22056.96
1929,1894,35,1679.38,22251.81
1929,1895,33,1936.41,22616.53
1929,1895,34,1892.96,23144.5
1929,1896,32,1948.89,22898.57
1929,1896,33,1996.15,23094.73
1929,1897,31,2104.95,23031.25
1929,1897,32,2003.44,23274.07
1929,1898,30,2279.48,23619.93
1929,1898,31,2243.8,24042.69
1929,1899,29,2305.82,23428.54
1929,1899,30,2317.4,23745.58
1929,1900,28,2520.34,24705.62
1929,1900,29,2511.52,25304.53
1929,1901,27,2522.72,25149.13
1929,1901,28,2590.6,25343.9
1929,1902,26,2553.33,25528.47
1929,1902,27,2577.35,25787.87
1929,1903,25,2505.43,25349.05
1929,1903,26,2549.7,25570.91
1929,1904,24,2399.75,25662.71
1929,1904,25,2545.21,26070.81
1929,1905,23,2379.81,26429.28
1929,1905,24,2454.16,26659.01
1929,1906,22,2201.68,26825.74
1929,1906,23,2381.18,27048.03
1929,1907,21,2061.5,27170.06
1929,1907,22,2198.48,27579.08
1929,1908,20,1672.02,27583.7
1929,1908,21,2038.13,28376.42
1929,1909,19,1351.02,28378.94
1929,1909,20,1621.92,28941.89
1929,1910,18,811.69,27515.09
1929,1910,19,1178.75,28204.29
1929,1911,17,391.47,27795.34
1929,1911,18,668.21,28061.02
1929,1912,16,142.04,27942.6
1929,1912,17,298.56,28567.15
1929,1913,15,30.22,27451.93
1929,1913,16,91.26,28063.05
1929,1914,14,0.54,27306.62
1929,1914,15,11.3,27826.38
1929,1915,13,0.81,25817.48
1929,1915,14,0.45,26902.93
1929,1916,12,0,25797.35
1929,1916,13,0.18,26818.74
1929,1917,12,0,26942.05
1930,NA,12,0,0
1930,NA,55,0,0
1930,1874,55,0,14378.93
1930,1875,54,0,14955.64
1930,1875,55,0,15172.93
1930,1876,53,0,15289.98
1930,1876,54,0,15494.7
1930,1877,52,0,16245.86
1930,1877,53,0,16420.76
1930,1878,51,0,16119.46
1930,1878,52,0,16397.26
1930,1879,50,0.24,17230.33
1930,1879,51,0,17152.2
1930,1880,49,4.21,16472.06
1930,1880,50,0.75,17158.47
1930,1881,48,11.61,16924.02
1930,1881,49,8.63,17022.42
1930,1882,47,29.95,17088.3
1930,1882,48,15.05,17820
1930,1883,46,77.08,17826.65
1930,1883,47,43.13,17971.84
1930,1884,45,163.14,18776.78
1930,1884,46,106.61,19020.19
1930,1885,44,288.79,19163.06
1930,1885,45,201.27,19039.94
1930,1886,43,416.53,19421.84
1930,1886,44,346.21,19907
1930,1887,42,570.22,20245.94
1930,1887,43,483.14,20461.9
1930,1888,41,732.85,20075.67
1930,1888,42,629.66,20545.46
1930,1889,40,888.42,19798.84
1930,1889,41,798.85,20303.42
1930,1890,39,1074.26,20580.88
1930,1890,40,983.99,20733.32
1930,1891,38,1181.66,20822.84
1930,1891,39,1172.44,21658.69
1930,1892,37,1282.11,20597.77
1930,1892,38,1240.82,21258.9
1930,1893,36,1509.56,21454.98
1930,1893,37,1408.99,21851.26
1930,1894,35,1652.81,21950.19
1930,1894,36,1604.21,22121.42
1930,1895,34,1767.66,22512.5
1930,1895,35,1763.16,23031.46
1930,1896,33,1865.55,22793.27
1930,1896,34,1829.03,22977.97
1930,1897,32,2021.65,22938.93
1930,1897,33,1931.61,23156.22
1930,1898,31,2110.39,23500.31
1930,1898,32,2137.95,23897.04
1930,1899,30,2243.77,23329.42
1930,1899,31,2152.9,23637.13
1930,1900,29,2399.74,24580.47
1930,1900,30,2454.05,25180.76
1930,1901,28,2510.89,25005.1
1930,1901,29,2476.82,25214.53
1930,1902,27,2521.25,25383.13
1930,1902,28,2583.92,25666.42
1930,1903,26,2592.41,25205.09
1930,1903,27,2536.04,25430.91
1930,1904,25,2549.04,25524.19
1930,1904,26,2667.33,25943.47
1930,1905,24,2557.82,26266.99
1930,1905,25,2623.79,26527.54
1930,1906,23,2500.03,26657.97
1930,1906,24,2593.29,26923.63
1930,1907,22,2343.66,26997.92
1930,1907,23,2518.74,27428.5
1930,1908,21,2045.07,27394.58
1930,1908,22,2354.16,28214.11
1930,1909,20,1873.17,28211.11
1930,1909,21,2053.3,28757.06
1930,1910,19,1270.98,27347.71
1930,1910,20,1702.78,28005.27
1930,1911,18,843.04,27643.98
1930,1911,19,1134.71,27871.61
1930,1912,17,428.94,27813.85
1930,1912,18,713.35,28381.71
1930,1913,16,154.59,27370.95
1930,1913,17,320.62,27917.76
1930,1914,15,28.86,27258.62
1930,1914,16,96.25,27703.12
1930,1915,14,2.94,25768.07
1930,1915,15,14.59,26806.4
1930,1916,13,0.83,25753.26
1930,1916,14,2,26779.46
1930,1917,12,0,25742.95
1930,1917,13,0.16,26904.72
1930,1918,12,0,25919.48
1931,NA,12,0,0
1931,NA,55,0,0
1931,1875,55,0,14775.07
1931,1876,54,0,15108.3
1931,1876,55,0,15335.72
1931,1877,53,0.28,16072.24
1931,1877,54,0,16279.26
1931,1878,52,0.44,15954.74
1931,1878,53,0.71,16249.77
1931,1879,51,1.77,17058.8
1931,1879,52,0.55,17022.85
1931,1880,50,0.94,16334.53
1931,1880,51,2.17,17025.27
1931,1881,49,3.45,16778.58
1931,1881,50,1.03,16899.54
1931,1882,48,8.73,16945
1931,1882,49,5.42,17700.57
1931,1883,47,33.09,17697.16
1931,1883,48,12.95,17852.43
1931,1884,46,73.17,18630.81
1931,1884,47,50.68,18922.69
1931,1885,45,156.8,19039.06
1931,1885,46,92.4,18921.44
1931,1886,44,247.99,19287
1931,1886,45,198.97,19809.98
1931,1887,43,389.31,20112.1
1931,1887,44,297.99,20365.07
1931,1888,42,529.62,19950.54
1931,1888,43,445.43,20459.72
1931,1889,41,691.02,19687.58
1931,1889,42,588.95,20207.47
1931,1890,40,818.02,20460.68
1931,1890,41,773.46,20642.72
1931,1891,39,975.28,20695.31
1931,1891,40,903.69,21596.82
1931,1892,38,1143.75,20476.1
1931,1892,39,1053.91,21185.55
1931,1893,37,1248,21347.74
1931,1893,38,1258.95,21787.53
1931,1894,36,1402.54,21821.58
1931,1894,37,1317.31,22056.48
1931,1895,35,1542.67,22402.54
1931,1895,36,1516.57,22958.97
1931,1896,34,1694.28,22678.03
1931,1896,35,1615.93,22906
1931,1897,33,1807.03,22822.78
1931,1897,34,1764.9,23090.75
1931,1898,32,1977.59,23357.96
1931,1898,33,1926.12,23840.4
1931,1899,31,2067.28,23222.87
1931,1899,32,2034.47,23583.66
1931,1900,30,2240.2,24460.24
1931,1900,31,2265.07,25135.11
1931,1901,29,2358.51,24877.47
1931,1901,30,2327.69,25155.14
1931,1902,28,2492.94,25263.58
1931,1902,29,2456.75,25602.42
1931,1903,27,2496.33,25067.09
1931,1903,28,2522.38,25388.1
1931,1904,26,2471.42,25399.53
1931,1904,27,2569.25,25890.92
1931,1905,25,2512.49,26137.46
1931,1905,26,2560.65,26478.68
1931,1906,24,2459.67,26535.37
1931,1906,25,2559,26845.57
1931,1907,23,2420.81,26850.5
1931,1907,24,2508.34,27369.37
1931,1908,22,2213.34,27237.89
1931,1908,23,2477.23,28151.02
1931,1909,21,2007.48,28030.94
1931,1909,22,2242.2,28665.4
1931,1910,20,1767.77,27154.73
1931,1910,21,1926.72,27916.92
1931,1911,19,1232.68,27457.39
1931,1911,20,1655.93,27781.44
1931,1912,18,841.14,27633.29
1931,1912,19,1118.77,28295.07
1931,1913,17,407.48,27229.24
1931,1913,18,697.26,27832.71
1931,1914,16,155.12,27137.88
1931,1914,17,309.98,27641.49
1931,1915,15,19.2,25675.6
1931,1915,16,86.33,26761.96
1931,1916,14,3.49,25715.54
1931,1916,15,11.35,26742.73
1931,1917,13,0.84,25707.28
1931,1917,14,2.42,26856.65
1931,1918,12,0,25388.52
1931,1918,13,0.15,25884.11
1931,1919,12,0,24383.02
1932,NA,12,0,0
1932,NA,55,0,0
1932,1876,55,0,14953.28
1932,1877,54,0,15933.74
1932,1877,55,0,16130.18
1932,1878,53,0,15811.23
1932,1878,54,0,16127.62
1932,1879,52,0,16930.15
1932,1879,53,0,16906.53
1932,1880,51,0.24,16207.73
1932,1880,52,0,16913.08
1932,1881,50,2.2,16657.46
1932,1881,51,0.75,16796.8
1932,1882,49,4.86,16831.43
1932,1882,50,3.72,17603.18
1932,1883,48,8.22,17579.57
1932,1883,49,5.99,17765.26
1932,1884,47,31.16,18535.31
1932,1884,48,11.52,18830.75
1932,1885,46,68.91,18920.56
1932,1885,47,45.81,18837.44
1932,1886,45,123.79,19193.02
1932,1886,46,87.99,19735.83
1932,1887,44,244.22,20016.93
1932,1887,45,158.43,20274.29
1932,1888,43,372.67,19867.28
1932,1888,44,296.53,20389.71
1932,1889,42,466.87,19594.53
1932,1889,43,418.73,20114.56
1932,1890,41,677.24,20371.28
1932,1890,42,535.7,20578.8
1932,1891,40,820.8,20636.18
1932,1891,41,779.24,21545.68
1932,1892,39,932.24,20405.45
1932,1892,40,882.38,21144.8
1932,1893,38,1108.83,21285.47
1932,1893,39,1036.38,21727.84
1932,1894,37,1261.89,21757.52
1932,1894,38,1190.36,22007.15
1932,1895,36,1346.91,22332.03
1932,1895,37,1359.98,22910.31
1932,1896,35,1524.75,22607
1932,1896,36,1413.11,22851.64
1932,1897,34,1706.83,22758.25
1932,1897,35,1611.23,23046.43
1932,1898,33,1804.57,23302.6
1932,1898,34,1821.89,23785.79
1932,1899,32,1868.55,23170.34
1932,1899,33,1844.53,23548.86
1932,1900,31,2103.53,24415.89
1932,1900,32,2060.8,25100.11
1932,1901,30,2219.94,24818.86
1932,1901,31,2201.78,25134.5
1932,1902,29,2340.93,25200.58
1932,1902,30,2315.29,25578.73
1932,1903,28,2393.86,25024.9
1932,1903,29,2382.77,25378.53
1932,1904,27,2464.83,25348.08
1932,1904,28,2490.69,25866.16
1932,1905,26,2493.58,26089.32
1932,1905,27,2567.74,26439.9
1932,1906,25,2490.66,26458.43
1932,1906,26,2548.85,26819.38
1932,1907,24,2485.37,26792.63
1932,1907,25,2558.68,27341.08
1932,1908,23,2289.17,27176.98
1932,1908,24,2554.1,28081.82
1932,1909,22,2329.91,27941.6
1932,1909,23,2371.38,28618.81
1932,1910,21,1953.74,27069.08
1932,1910,22,2256.63,27867.17
1932,1911,20,1668.05,27368.56
1932,1911,21,1895.68,27723.01
1932,1912,19,1261.44,27548.93
1932,1912,20,1589.3,28220.59
1932,1913,18,837.07,27146.29
1932,1913,19,1131.5,27766.9
1932,1914,17,419.84,27077.51
1932,1914,18,700.33,27574.81
1932,1915,16,112.66,25633.04
1932,1915,17,288.67,26702.2
1932,1916,15,22.67,25680.27
1932,1916,16,72.85,26708.04
1932,1917,14,6.81,25661.35
1932,1917,15,16.8,26838.24
1932,1918,13,0,25353.89
1932,1918,14,1.08,25846.73
1932,1919,12,0,26140.98
1932,1919,13,0,24355.03
1932,1920,12,0,31459.53
1933,NA,12,0,0
1933,NA,55,0,0
1933,1877,55,0,15787.82
1933,1878,54,0,15692.38
1933,1878,55,0,15955.8
1933,1879,53,0,16814.47
1933,1879,54,0,16710.5
1933,1880,52,0,16100.92
1933,1880,53,0,16755.8
1933,1881,51,0.25,16556.2
1933,1881,52,0,16671.91
1933,1882,50,1.14,16738.82
1933,1882,51,0.74,17461.71
1933,1883,49,6.02,17493.74
1933,1883,50,1.82,17625.7
1933,1884,48,12.71,18445.25
1933,1884,49,9.77,18682.23
1933,1885,47,32.16,18836.56
1933,1885,48,15.91,18711.93
1933,1886,46,60.56,19121.17
1933,1886,47,43.82,19630.18
1933,1887,45,131.83,19927.71
1933,1887,46,78.58,20141.15
1933,1888,44,226.8,19799.29
1933,1888,45,166.18,20233.95
1933,1889,43,352.83,19504.44
1933,1889,44,268.56,20030.28
1933,1890,42,469.1,20308.2
1933,1890,43,413.9,20444.42
1933,1891,41,618.89,20587.32
1933,1891,42,534.46,21418.86
1933,1892,40,748.19,20366.2
1933,1892,41,682.67,21060.24
1933,1893,39,902.98,21227.16
1933,1893,40,840.53,21664.1
1933,1894,38,1050.19,21708.85
1933,1894,39,971.9,21883.81
1933,1895,37,1161.58,22284.69
1933,1895,38,1140.46,22828.19
1933,1896,36,1280.07,22553.36
1933,1896,37,1220.51,22817.42
1933,1897,35,1457.75,22714.57
1933,1897,36,1352.66,23032.83
1933,1898,34,1559.52,23249.21
1933,1898,35,1565.74,23753.93
1933,1899,33,1659.96,23136.14
1933,1899,34,1606.07,23520.1
1933,1900,32,1894.1,24381.89
1933,1900,33,1841.14,25044.31
1933,1901,31,2007.48,24798.5
1933,1901,32,1989.87,25130.98
1933,1902,30,2127.33,25177.27
1933,1902,31,2095.55,25547.99
1933,1903,29,2179.11,25015.47
1933,1903,30,2166.15,25336.73
1933,1904,28,2264.16,25323.84
1933,1904,29,2270.28,25822.2
1933,1905,27,2426.04,26051.1
1933,1905,28,2383.58,26380.46
1933,1906,26,2408.35,26432.62
1933,1906,27,2496.02,26763.98
1933,1907,25,2395.28,26764.92
1933,1907,26,2460.42,27219.29
1933,1908,24,2264.85,27110.18
1933,1908,25,2469.55,28015.17
1933,1909,23,2288,27896.19
1933,1909,24,2348.35,28497.28
1933,1910,22,2053.09,27020.83
1933,1910,23,2237.37,27752.93
1933,1911,21,1836.23,27310.99
1933,1911,22,2025.27,27583.97
1933,1912,20,1629.82,27476.41
1933,1912,21,1808.94,28055.91
1933,1913,19,1173.42,27082.1
1933,1913,20,1514.06,27671.22
1933,1914,18,746.32,27012.19
1933,1914,19,1041.9,27459.13
1933,1915,17,371.69,25575.8
1933,1915,18,608.53,26657.25
1933,1916,16,125.54,25646.96
1933,1916,17,283.53,26624.89
1933,1917,15,29.98,25643.76
1933,1917,16,86.62,26809.09
1933,1918,14,5.16,25317.27
1933,1918,15,19.36,25843.7
1933,1919,13,0,26110.97
1933,1919,14,0.76,24397.98
1933,1920,12,0,28949.47
1933,1920,13,0,31820.43
1933,1921,12,0,29033.96
1934,NA,12,0,0
1934,NA,55,0,0
1934,1878,55,0,15525.2
1934,1879,54,0,16619.5
1934,1879,55,0,16559.59
1934,1880,53,0,15951.2
1934,1880,54,0,16628.24
1934,1881,52,0,16433.09
1934,1881,53,0,16547.52
1934,1882,51,0,16604.29
1934,1882,52,0,17340.22
1934,1883,50,0.47,17356.3
1934,1883,51,0,17530.47
1934,1884,49,3.72,18299.77
1934,1884,50,1.5,18564.02
1934,1885,48,12.26,18711.07
1934,1885,49,6.14,18596.43
1934,1886,47,28.8,19018.82
1934,1886,48,17.32,19526.57
1934,1887,46,81.01,19796.85
1934,1887,47,40.23,20043.82
1934,1888,45,115.83,19648.05
1934,1888,46,104.39,20153.79
1934,1889,44,200.28,19422.72
1934,1889,45,133.67,19949.55
1934,1890,43,324.12,20175.58
1934,1890,44,249.41,20379.99
1934,1891,42,467.69,20466.14
1934,1891,43,388.88,21353.91
1934,1892,41,584.87,20284.76
1934,1892,42,526.36,20981.29
1934,1893,40,775.32,21164.9
1934,1893,41,670.51,21603.91
1934,1894,39,902.93,21587.19
1934,1894,40,848.89,21831.96
1934,1895,38,1043.6,22204.81
1934,1895,39,990.5,22785.6
1934,1896,37,1201.57,22519.58
1934,1896,38,1112.15,22756.52
1934,1897,36,1300.51,22701.17
1934,1897,37,1265.81,22984.49
1934,1898,35,1431.35,23218.07
1934,1898,36,1389.74,23704.88
1934,1899,34,1568.77,23107.9
1934,1899,35,1487.69,23466.13
1934,1900,33,1750.39,24327.69
1934,1900,34,1739.8,24997.14
1934,1901,32,1882.2,24795.02
1934,1901,33,1836.28,25070.57
1934,1902,31,2037.46,25147.01
1934,1902,32,1975.67,25516.74
1934,1903,30,2158.44,24974.27
1934,1903,31,2092.59,25295.94
1934,1904,29,2211.68,25280.8
1934,1904,30,2254.64,25797.44
1934,1905,28,2288.28,25992.54
1934,1905,29,2307.9,26318
1934,1906,27,2376.56,26378.02
1934,1906,28,2362.46,26701.03
1934,1907,26,2419.04,26645.71
1934,1907,27,2457.61,27171.29
1934,1908,25,2319.17,27045.83
1934,1908,26,2513.74,27954.11
1934,1909,24,2391.52,27777.72
1934,1909,25,2418.35,28440.56
1934,1910,23,2152.31,26910.07
1934,1910,24,2354.88,27699.62
1934,1911,22,2098,27174.03
1934,1911,23,2162.15,27534.61
1934,1912,21,1827.28,27316.09
1934,1912,22,2092.2,27992.07
1934,1913,20,1552.05,26988.78
1934,1913,21,1759.39,27621.1
1934,1914,19,1243.37,26898.87
1934,1914,20,1477.44,27402.55
1934,1915,18,703.33,25532.75
1934,1915,19,1073.13,26595.96
1934,1916,17,376.38,25567.11
1934,1916,18,602.35,26576.42
1934,1917,16,128.66,25615.91
1934,1917,17,289.28,26762.55
1934,1918,15,23.88,25314.3
1934,1918,16,79.42,25810.86
1934,1919,14,6.34,26157.02
1934,1919,15,14.58,24375.3
1934,1920,13,0.85,29281.57
1934,1920,14,4.51,31767.31
1934,1921,12,0,27757.04
1934,1921,13,0.14,29009.94
1934,1922,12,0,27212.53
1935,NA,12,0,0
1935,NA,55,0,0
1935,1879,55,0,16469.41
1935,1880,54,0,15829.76
1935,1880,55,0,16471.99
1935,1881,53,0,16310.48
1935,1881,54,0,16432.19
1935,1882,52,0,16488.78
1935,1882,53,0,17175.68
1935,1883,51,0,17262.53
1935,1883,52,0,17390.9
1935,1884,50,0.24,18183.98
1935,1884,51,0,18387.21
1935,1885,49,3.07,18595.57
1935,1885,50,0.75,18467.43
1935,1886,48,8.81,18918.43
1935,1886,49,5.81,19398.07
1935,1887,47,24.01,19701.18
1935,1887,48,11.91,19918.75
1935,1888,46,56.82,19570.21
1935,1888,47,33.21,20042.18
1935,1889,45,116.55,19344.45
1935,1889,46,74.39,19831.26
1935,1890,44,190.41,20112.01
1935,1890,45,147.83,20269.77
1935,1891,43,301.67,20404.09
1935,1891,44,230.83,21247.55
1935,1892,42,429.74,20208.71
1935,1892,43,352.38,20893.17
1935,1893,41,579.83,21106.09
1935,1893,42,504.48,21508.81
1935,1894,40,705.38,21536.04
1935,1894,41,640.48,21782.12
1935,1895,39,900.49,22163.4
1935,1895,40,791.15,22712.1
1935,1896,38,1005.37,22459.48
1935,1896,39,968.94,22684.55
1935,1897,37,1092.37,22653.51
1935,1897,38,1053.47,22909.45
1935,1898,36,1348.12,23170.12
1935,1898,37,1191.39,23661.89
1935,1899,35,1427.87,23054.87
1935,1899,36,1418.05,23392.49
1935,1900,34,1640.1,24281.86
1935,1900,35,1580.98,24948.44
1935,1901,33,1813.57,24735.43
1935,1901,34,1738.69,25043.39
1935,1902,32,1910.47,25116.26
1935,1902,33,1902.6,25469.88
1935,1903,31,2011.64,24934.06
1935,1903,32,1951.7,25271.77
1935,1904,30,2094.25,25256.56
1935,1904,31,2106.04,25737.82
1935,1905,29,2271.52,25931
1935,1905,30,2213.83,26344.7
1935,1906,28,2355.77,26315.97
1935,1906,29,2363.09,26652.68
1935,1907,27,2427.65,26598.71
1935,1907,28,2445.56,27159.16
1935,1908,26,2442.3,26986.89
1935,1908,27,2550.26,27911.37
1935,1909,25,2518.85,27722.44
1935,1909,26,2567.18,28420.81
1935,1910,24,2244.15,26858.38
1935,1910,25,2479.78,27698.61
1935,1911,23,2236.43,27125.39
1935,1911,24,2269.12,27552.24
1935,1912,22,2182.76,27253.93
1935,1912,23,2291.64,27977.38
1935,1913,21,1996.13,26939.9
1935,1913,22,2164.78,27583.13
1935,1914,20,1618.87,26843.45
1935,1914,21,1923.26,27362.14
1935,1915,19,1121.81,25474.04
1935,1915,20,1460.02,26529.05
1935,1916,18,740.77,25520.58
1935,1916,19,1030.75,26533.57
1935,1917,17,390.67,25571.45
1935,1917,18,645.27,26684.31
1935,1918,16,152.98,25282.14
1935,1918,17,300.87,25755.29
1935,1919,15,23.95,26132.7
1935,1919,16,87.73,24326.56
1935,1920,14,4.28,29232.69
1935,1920,15,17.48,31733.46
1935,1921,13,0,27734.06
1935,1921,14,0.65,29015.56
1935,1922,12,0,24914.47
1935,1922,13,0,27211.49
1935,1923,12,0,25867.64
1936,NA,12,0,0
1936,NA,55,0,0
1936,1880,55,0,15681.01
1936,1881,54,0,16196.81
1936,1881,55,0,16253.41
1936,1882,53,0,16332.32
1936,1882,54,0,17032.16
1936,1883,52,0,17125.1
1936,1883,53,0,17249.83
1936,1884,51,0.26,18010.79
1936,1884,52,0,18236.17
1936,1885,50,0.82,18466.57
1936,1885,51,0.73,18329.43
1936,1886,49,3.42,18793.93
1936,1886,50,1.15,19266.52
1936,1887,48,8.49,19578.25
1936,1887,49,5.45,19776.54
1936,1888,47,20.45,19461.82
1936,1888,48,11.22,19927.52
1936,1889,46,63.49,19229.74
1936,1889,47,28.82,19719.06
1936,1890,45,122.58,20003.23
1936,1890,46,90.23,20163.07
1936,1891,44,188.41,20302.45
1936,1891,45,150.37,21147.32
1936,1892,43,285.36,20123.83
1936,1892,44,220.52,20799.44
1936,1893,42,463.78,21013.19
1936,1893,43,349.21,21399.56
1936,1894,41,593.4,21486.88
1936,1894,42,533.41,21693.02
1936,1895,40,736.62,22091.9
1936,1895,41,664.91,22634.54
1936,1896,39,872.06,22388.45
1936,1896,40,795.62,22580.88
1936,1897,38,1015.26,22579.55
1936,1897,39,933.13,22825.34
1936,1898,37,1215.75,23128.11
1936,1898,38,1113.13,23593.62
1936,1899,36,1287.13,22982.51
1936,1899,37,1270.32,23326.91
1936,1900,35,1516.72,24234.56
1936,1900,36,1433.46,24884.02
1936,1901,34,1742.97,24708.61
1936,1901,35,1622.65,24968.39
1936,1902,33,1810.47,25070.12
1936,1902,34,1831.93,25390.25
1936,1903,32,1977.51,24910.23
1936,1903,33,1856.07,25203.78
1936,1904,31,2184.8,25198.18
1936,1904,32,2099.93,25665.56
1936,1905,30,2293.67,25957.3
1936,1905,31,2315.36,26276.7
1936,1906,29,2428.39,26268.32
1936,1906,30,2371.04,26572.1
1936,1907,28,2480.92,26586.84
1936,1907,29,2525.04,27087.4
1936,1908,27,2527.42,26945.63
1936,1908,28,2601.59,27826.4
1936,1909,26,2651.53,27703.19
1936,1909,27,2668.41,28344.85
1936,1910,25,2450.22,26857.39
1936,1910,26,2629.04,27630.58
1936,1911,24,2460.54,27142.76
1936,1911,25,2487.44,27505.39
1936,1912,23,2368.6,27239.62
1936,1912,24,2508.65,27917.08
1936,1913,22,2162.74,26902.87
1936,1913,23,2341.44,27508.71
1936,1914,21,1939.71,26803.86
1936,1914,22,2127.54,27308.09
1936,1915,20,1563.48,25409.95
